PartNumber,Desc,SUnder,Supercession,SurchVal,RRP,Stklevel
DMB5012,IGNITION COIL       ,,                      ,,29.16,Good
CP422,IGNITION COIL       ,,                      ,,17.899999999999999,Good
IIS544,IGNITION COIL       ,,                      ,,28.420000000000002,Good
CU1569,IGNITION COIL       ,,                      ,,28.420000000000002,Good
12193,IGNITION COIL       ,,                      ,,24.91,Good
DMB5013,IGNITION COIL       ,,                      ,,25.57,Good
CP423,IGNITION COIL       ,,                      ,,15.69,Good
IIS545,IGNITION COIL       ,,                      ,,24.91,Good
CU1570,IGNITION COIL       ,,                      ,,24.91,Good
12196,IGNITION COIL       ,,                      ,,21.079999999999998,Good
DMB5016,IGNITION COIL       ,,                      ,,22.129999999999999,Good
CP426,IGNITION COIL       ,,                      ,,13.279999999999999,Good
IIS548,IGNITION COIL       ,,                      ,,21.079999999999998,Good
CU1573,IGNITION COIL       ,,                      ,,21.079999999999998,Good
12197,IGNITION COIL       ,,                      ,,124.61,Good
DMB5017,IGNITION COIL       ,,                      ,,127.89,Good
CP427,IGNITION COIL       ,,                      ,,78.5,Good
IIS549,IGNITION COIL       ,,                      ,,124.61,Good
CU1574,IGNITION COIL       ,,                      ,,124.61,Good
12198,IGNITION COIL       ,,                      ,,17.600000000000001,Less than 10
DMB5018,IGNITION COIL       ,,                      ,,18.48,Less than 10
CP428,IGNITION COIL       ,,                      ,,11.09,Less than 10
IIS550,IGNITION COIL       ,,                      ,,17.600000000000001,Less than 10
CU1575,IGNITION COIL       ,,                      ,,17.600000000000001,Less than 10
12199,IGNITION COIL       ,,                      ,,21.969999999999999,Good
DMB5019,IGNITION COIL       ,,                      ,,22.559999999999999,Good
CP429,IGNITION COIL       ,,                      ,,13.84,Good
IIS551,IGNITION COIL       ,,                      ,,21.969999999999999,Good
CU1576,IGNITION COIL       ,,                      ,,21.969999999999999,Good
12201,WSL IGNITION COIL   ,,                      ,,9.6799999999999997,Good
DLB702,WSL IGNITION COIL   ,,                      ,,10.16,Good
CP490,IGNITION COIL       ,,                      ,,6.7800000000000002,Good
IIS452,WSL IGNITION COIL   ,,                      ,,9.6799999999999997,Good
CU1456,WSL IGNITION COIL   ,,                      ,,9.6799999999999997,Good
12203,IGNITION COIL       ,,                      ,,14.65,Good
DLB704,IGNITION COIL       ,,                      ,,15.380000000000001,Good
CP105,IGNITION COIL       ,,                      ,,9.2300000000000004,Good
IIS098,IGNITION COIL       ,,                      ,,14.65,Good
CU1048,IGNITION COIL       ,,                      ,,14.65,Good
12205,IGNITION COIL       ,,                      ,,24.289999999999999,Less than 5
DMB2102,IGNITION COIL       ,,                      ,,25.5,Less than 5
CP430,IGNITION COIL       ,,                      ,,15.300000000000001,Less than 5
IIS552,IGNITION COIL       ,,                      ,,24.289999999999999,Less than 5
CU1577,IGNITION COIL       ,,                      ,,24.289999999999999,Less than 5
12206,IGNITION COIL       ,,                      ,,23.390000000000001,Less than 10
DMB5020,IGNITION COIL       ,,                      ,,24.559999999999999,Less than 10
CP431,IGNITION COIL       ,,                      ,,14.74,Less than 10
IIS553,IGNITION COIL       ,,                      ,,23.390000000000001,Less than 10
CU1578,IGNITION COIL       ,,                      ,,23.390000000000001,Less than 10
12207,IGNITION COIL       ,,                      ,,19.98,Good
DMB5021,IGNITION COIL       ,,                      ,,20.98,Good
CP432,IGNITION COIL       ,,                      ,,12.59,Good
IIS554,IGNITION COIL       ,,                      ,,19.98,Good
CU1579,IGNITION COIL       ,,                      ,,19.98,Good
12208,IGNITION COIL       ,,                      ,,33.030000000000001,Good
DMB5022,IGNITION COIL       ,,                      ,,34.68,Good
CP433,IGNITION COIL       ,,                      ,,20.809999999999999,Good
IIS555,IGNITION COIL       ,,                      ,,33.030000000000001,Good
CU1580,IGNITION COIL       ,,                      ,,33.030000000000001,Good
12209,IGNITION COIL       ,,                      ,,23.940000000000001,Less than 5
DMB5023,IGNITION COIL       ,,                      ,,25.140000000000001,Less than 5
CP434,IGNITION COIL       ,,                      ,,15.08,Less than 5
IIS556,IGNITION COIL       ,,                      ,,23.940000000000001,Less than 5
CU1581,IGNITION COIL       ,,                      ,,23.940000000000001,Less than 5
12210,IGNITION COIL       ,,                      ,,44.130000000000003,Good
DMB5024,IGNITION COIL       ,,                      ,,45.289999999999999,Good
CP435,IGNITION COIL       ,,                      ,,27.800000000000001,Good
IIS557,IGNITION COIL       ,,                      ,,44.130000000000003,Good
CU1582,IGNITION COIL       ,,                      ,,44.130000000000003,Good
12211,IGNITION COIL       ,,                      ,,18.039999999999999,Good
DMB5025,IGNITION COIL       ,,                      ,,18.510000000000002,Good
CP436,IGNITION COIL       ,,                      ,,11.369999999999999,Good
IIS558,IGNITION COIL       ,,                      ,,18.039999999999999,Good
CU1583,IGNITION COIL       ,,                      ,,18.039999999999999,Good
12212,IGNITION COIL       ,,                      ,,32.399999999999999,Less than 5
DMB5035,IGNITION COIL       ,,                      ,,34.020000000000003,Less than 5
CP437,IGNITION COIL       ,,                      ,,20.41,Less than 5
IIS560,IGNITION COIL       ,,                      ,,32.399999999999999,Less than 5
CU1584,IGNITION COIL       ,,                      ,,32.399999999999999,Less than 5
12213,IGNITION COIL       ,,                      ,,16,Good
DMB5036,IGNITION COIL       ,,                      ,,16.43,Good
CP438,IGNITION COIL       ,,                      ,,10.08,Good
IIS561,IGNITION COIL       ,,                      ,,16,Good
CU1585,IGNITION COIL       ,,                      ,,16,Good
12215,IGNITION COIL       ,,                      ,,24.66,Good
DMB5038,IGNITION COIL       ,,                      ,,25.890000000000001,Good
CP440,IGNITION COIL       ,,                      ,,15.539999999999999,Good
IIS563,IGNITION COIL       ,,                      ,,24.66,Good
CU1587,IGNITION COIL       ,,                      ,,24.66,Good
12216,IGNITION COIL       ,,                      ,,16.219999999999999,Good
DMB5039,IGNITION COIL       ,,                      ,,16.649999999999999,Good
CP441,IGNITION COIL       ,,                      ,,10.220000000000001,Good
IIS564,IGNITION COIL       ,,                      ,,16.219999999999999,Good
CU1588,IGNITION COIL       ,,                      ,,16.219999999999999,Good
12217,IGNITION COIL       ,,                      ,,18.879999999999999,Good
DMB5040,IGNITION COIL       ,,                      ,,19.390000000000001,Good
CP442,IGNITION COIL       ,,                      ,,11.890000000000001,Good
IIS565,IGNITION COIL       ,,                      ,,18.879999999999999,Good
CU1589,IGNITION COIL       ,,                      ,,18.879999999999999,Good
12218,IGNITION COIL       ,,                      ,,30.77,Good
DMB5041,IGNITION COIL       ,,                      ,,32.310000000000002,Good
CP443,IGNITION COIL       ,,                      ,,19.390000000000001,Good
IIS566,IGNITION COIL       ,,                      ,,30.77,Good
CU1590,IGNITION COIL       ,,                      ,,30.77,Good
12219,IGNITION COIL       ,,                      ,,22.809999999999999,Good
DMB5042,IGNITION COIL       ,,                      ,,23.41,Good
CP444,IGNITION COIL       ,,                      ,,14.369999999999999,Good
IIS567,IGNITION COIL       ,,                      ,,22.809999999999999,Good
CU1591,IGNITION COIL       ,,                      ,,22.809999999999999,Good
12220,IGNITION COIL       ,,                      ,,27.600000000000001,Good
DMB5043,IGNITION COIL       ,,                      ,,28.32,Good
CP445,IGNITION COIL       ,,                      ,,17.390000000000001,Good
IIS568,IGNITION COIL       ,,                      ,,27.600000000000001,Good
CU1592,IGNITION COIL       ,,                      ,,27.600000000000001,Good
12222,IGNITION COIL       ,,                      ,,32.539999999999999,Less than 10
DMB5045,IGNITION COIL       ,,                      ,,34.170000000000002,Less than 10
CP447,IGNITION COIL       ,,                      ,,20.5,Less than 10
IIS570,IGNITION COIL       ,,                      ,,32.539999999999999,Less than 10
CU1594,IGNITION COIL       ,,                      ,,32.539999999999999,Less than 10
12223,IGNITION COIL       ,,                      ,,12.529999999999999,Good
DMB5046,IGNITION COIL       ,,                      ,,12.869999999999999,Good
CP448,IGNITION COIL       ,,                      ,,7.8899999999999997,Good
IIS571,IGNITION COIL       ,,                      ,,12.529999999999999,Good
CU1595,IGNITION COIL       ,,                      ,,12.529999999999999,Good
12224,IGNITION COIL       ,,                      ,,25.25,Good
DMB5047,IGNITION COIL       ,,                      ,,26.510000000000002,Good
CP449,IGNITION COIL       ,,                      ,,15.91,Good
IIS572,IGNITION COIL       ,,                      ,,25.25,Good
CU1596,IGNITION COIL       ,,                      ,,25.25,Good
12226,IGNITION COIL       ,,                      ,,32.140000000000001,Good
DMB5049,IGNITION COIL       ,,                      ,,33.75,Good
CP451,IGNITION COIL       ,,                      ,,20.25,Good
IIS574,IGNITION COIL       ,,                      ,,32.140000000000001,Good
CU1598,IGNITION COIL       ,,                      ,,32.140000000000001,Good
12228,IGNITION COIL       ,,                      ,,19.82,Good
DMB5051,IGNITION COIL       ,,                      ,,20.350000000000001,Good
CP453,IGNITION COIL       ,,                      ,,12.49,Good
IIS576,IGNITION COIL       ,,                      ,,19.82,Good
CU1600,IGNITION COIL       ,,                      ,,19.82,Good
12231,IGNITION COIL       ,,                      ,,30.949999999999999,Good
DMB5055,IGNITION COIL       ,,                      ,,32.5,Good
CP456,IGNITION COIL       ,,                      ,,19.5,Good
IIS579,IGNITION COIL       ,,                      ,,30.949999999999999,Good
CU1603,IGNITION COIL       ,,                      ,,30.949999999999999,Good
12232,IGNITION COIL       ,,                      ,,31.449999999999999,Good
DMB5056,IGNITION COIL       ,,                      ,,33.020000000000003,Good
CP457,IGNITION COIL       ,,                      ,,19.809999999999999,Good
IIS580,IGNITION COIL       ,,                      ,,31.449999999999999,Good
CU1604,IGNITION COIL       ,,                      ,,31.449999999999999,Good
12235,IGNITION COIL       ,,                      ,,24.550000000000001,Good
DMB5059,IGNITION COIL       ,,                      ,,25.780000000000001,Good
CP460,IGNITION COIL       ,,                      ,,15.470000000000001,Good
IIS583,IGNITION COIL       ,,                      ,,24.550000000000001,Good
CU1607,IGNITION COIL       ,,                      ,,24.550000000000001,Good
12236,IGNITION COIL       ,,                      ,,32.049999999999997,Good
DMB5060,IGNITION COIL       ,,                      ,,33.649999999999999,Good
CP461,IGNITION COIL       ,,                      ,,20.190000000000001,Good
IIS584,IGNITION COIL       ,,                      ,,32.049999999999997,Good
CU1608,IGNITION COIL       ,,                      ,,32.049999999999997,Good
12237,IGNITION COIL       ,,                      ,,42.200000000000003,Good
DMB5061,IGNITION COIL       ,,                      ,,44.310000000000002,Good
CP462,IGNITION COIL       ,,                      ,,26.59,Good
IIS585,IGNITION COIL       ,,                      ,,42.200000000000003,Good
CU1609,IGNITION COIL       ,,                      ,,42.200000000000003,Good
12301,IGNITION COIL       ,,                      ,,14.98,Good
DLB204,IGNITION COIL       ,,                      ,,15.73,Good
CP106,IGNITION COIL       ,,                      ,,9.4399999999999995,Good
IIS121,IGNITION COIL       ,,                      ,,14.98,Good
CU1047,IGNITION COIL       ,,                      ,,14.98,Good
12302,IGNITION COIL       ,,                      ,,13.02,Good
DLB205,IGNITION COIL       ,,                      ,,13.359999999999999,Good
CP107,IGNITION COIL       ,,                      ,,8.1999999999999993,Good
IIS119,IGNITION COIL       ,,                      ,,13.02,Good
CU1013,IGNITION COIL       ,,                      ,,13.02,Good
12303,IGNITION COIL       ,,                      ,,11.390000000000001,Good
